PromoCost,PromotionID,stockonHand,Class,Holiday,UOM,PackSize,Week,Location,Margin,priceSell,PriceBuy,DemandImpact,Population
37.98868425,1083,23277,Meat,yes,Pounds,Multiple,Wk34,Store7,0.38,4.359,2.437142648,14.85333698,59698
152.5058733,1149,28990,Meat,no,Pounds,Multiple,Wk29,Store3,0.59,6.6843,2.755241432,10.15577276,83641
14.36347435,1192,11883,Meat,no,Pounds,Multiple,Wk32,Store2,0.63,5.383,1.994580491,27.31871838,15272
60.73396659,1775,18925,Meat,no,Pounds,Multiple,Wk29,Store11,0.39,3.7008,2.261560799,9.555150732,20099
2.656987484,1566,23398,Meat,no,Pounds,Multiple,Wk48,Store12,0.5,5.7802,2.917195095,15.85952849,81129
121.0778024,1651,30278,Meat,no,Pounds,Multiple,Wk17,Store11,0.72,6.6459,1.856224922,8.150885511,20099
38.63672545,1360,14379,Meat,no,Pounds,Multiple,Wk42,Store3,0.18,5.5811,4.593656954,-27.73974314,83641
15.66415291,1091,16820,Meat,no,Pounds,Multiple,Wk40,Store8,0.53,5.0424,2.356558777,27.72248244,30088
72.52517871,1499,23951,Meat,no,Pounds,Multiple,Wk5,Store12,0.5,4.8775,2.462772333,12.08868555,81129
22.90457216,1308,27166,Meat,no,Pounds,Multiple,Wk11,Store11,0.37,3.4302,2.157967404,-1.215437153,20099
35.66796624,1936,21663,Meat,yes,Pounds,Multiple,Wk18,Store8,0.55,5.0661,2.626290408,9.890582445,30088
25.86202568,1638,25259,Meat,yes,Pounds,Multiple,Wk35,Store6,0.26,4.1524,2.502447014,-3.630227198,73422
6.981128448,1728,22008,Meat,no,Pounds,Multiple,Wk12,Store10,0.29,4.1957,2.985407378,-0.181488203,59211
1.15645217,1608,12505,Meat,no,Pounds,Multiple,Wk1,Store12,0.53,7.2849,3.436749248,4.397188683,81129
91.14303426,1923,22816,Meat,no,Pounds,Multiple,Wk24,Store13,0.68,4.8707,1.569228304,-2.789247834,29645
140.8601062,1211,20665,Meat,yes,Pounds,Multiple,Wk11,Store5,0.73,3.9979,1.728866426,26.49506136,13758
107.1310776,1782,26622,Meat,yes,Pounds,Multiple,Wk32,Store4,0.43,5.5957,3.206327437,0.493630573,73100
59.94703664,1340,31104,Meat,no,Pounds,Multiple,Wk7,Store10,0.42,3.2497,1.873164972,25.89609344,59211
84.38034142,1187,27144,Meat,no,Pounds,Multiple,Wk52,Store14,0.37,5.4669,3.467944996,14.68780886,22795
44.58863285,1759,17427,Meat,no,Pounds,Multiple,Wk46,Store9,0.52,7.431,3.553499256,5.499116608,59006
20.87567743,1484,19745,Meat,no,Pounds,Multiple,Wk8,Store13,0.43,3.137,1.776572534,11.50328895,29645
47.75923808,1339,13325,Meat,no,Pounds,Multiple,Wk24,Store1,0.37,7.2176,4.568629429,-9.1926238,16530
18.69888594,1167,12800,Meat,no,Pounds,Multiple,Wk10,Store13,0.5,3.0954,1.5626253,7.940726423,29645
81.36283972,1551,18971,Meat,yes,Pounds,Multiple,Wk7,Store11,0.59,5.7791,3.001376964,13.82807373,20099
2.762163445,1843,14851,Meat,no,Pounds,Multiple,Wk37,Store5,0.52,7.3753,3.509508241,40.33785694,13758
166.148079,1371,20230,Meat,yes,Pounds,Multiple,Wk38,Store1,0.48,4.9372,2.654102123,11.44253283,16530
23.03567383,1490,16527,Meat,no,Pounds,Multiple,Wk23,Store1,0.41,2.614,1.533923126,20.56663896,16530
40.51670863,1725,10346,Meat,no,Pounds,Multiple,Wk21,Store7,0.42,3.9043,2.268620245,-38.16605929,59698
27.65481059,1094,10818,Meat,no,Pounds,Multiple,Wk38,Store12,0.49,3.2626,1.66685758,-22.51972943,81129
13.13169184,1548,13073,Meat,no,Pounds,Multiple,Wk1,Store9,0.35,2.5797,1.674273385,-0.643924875,59006
0.996770405,1197,26222,Meat,no,Pounds,Multiple,Wk20,Store5,0.4,5.4048,3.250016681,3.360635991,13758
78.31872628,1297,26737,Meat,no,Pounds,Multiple,Wk45,Store3,0.33,6.6315,4.432425391,-7.933395137,83641
139.6022471,1683,30283,Meat,no,Pounds,Multiple,Wk26,Store7,0.44,2.775,1.547688915,12.35202382,59698
72.90327193,1426,11028,Meat,no,Pounds,Multiple,Wk43,Store15,0.43,4.7879,2.747825607,-17.88970908,21007
97.21642654,1005,18392,Meat,yes,Pounds,Multiple,Wk14,Store5,0.59,2.7035,1.070794418,18.52062409,13758
58.37760622,1937,20696,Meat,no,Pounds,Multiple,Wk25,Store15,0.52,7.1037,3.42574948,18.23855756,21007
79.90374137,1236,25226,Meat,no,Pounds,Multiple,Wk43,Store14,0.31,2.9253,2.032957592,-8.119822031,22795
7.985444821,1831,21349,Meat,no,Pounds,Multiple,Wk33,Store1,0.54,5.6637,2.617078028,15.81975587,16530
73.26939271,1063,29471,Meat,no,Pounds,Multiple,Wk27,Store9,0.48,5.165,2.669443251,10.03243166,59006
23.11974563,1868,23379,Meat,yes,Pounds,Multiple,Wk21,Store4,0.31,7.3536,4.834992083,4.516433132,73100
166.1204774,1603,23238,Meat,yes,Pounds,Multiple,Wk16,Store7,0.48,4.832,2.58575751,-0.621321125,59698
75.39020536,1153,16580,Meat,no,Pounds,Multiple,Wk47,Store9,0.54,4.2649,1.959344451,8.645533141,59006
86.37032859,1505,13474,Meat,no,Pounds,Multiple,Wk52,Store2,0.41,4.6433,2.74592241,25.34423408,15272
38.98130864,1254,13911,Meat,no,Pounds,Multiple,Wk11,Store9,0.37,4.9208,3.121491311,8.819573432,59006
21.59790249,1573,24987,Meat,no,Pounds,Multiple,Wk27,Store7,0.48,6.5489,3.383171575,6.107573391,59698
51.35348651,1165,15609,Meat,no,Pounds,Multiple,Wk36,Store6,0.42,6.9329,4.045481888,2.242366412,73422
95.53410885,1385,25116,Meat,yes,Pounds,Multiple,Wk46,Store7,0.43,3.393,1.668464575,-1.783270612,59698
23.29083075,1817,15084,Meat,no,Pounds,Multiple,Wk6,Store4,0.51,3.4332,1.673759437,17.17685802,73100
65.37865754,1388,14917,Meat,no,Pounds,Multiple,Wk45,Store15,0.41,3.8169,2.250648444,-2.499818854,21007
45.19829762,1004,23473,Meat,no,Pounds,Multiple,Wk42,Store5,0.41,5.4676,3.22153209,-2.24991636,13758
150.5915869,1759,17736,Meat,no,Pounds,Multiple,Wk43,Store9,0.36,7.3802,4.759679018,9.689922481,59006
103.6393031,1608,26156,Meat,no,Pounds,Multiple,Wk19,Store4,0.59,6.0979,2.504742765,34.63194792,73100
18.21916652,1665,12840,Meat,no,Pounds,Multiple,Wk29,Store4,0.32,3.5845,2.450455638,-2.716468591,73100
0.13732468,1483,27884,Meat,yes,Pounds,Multiple,Wk23,Store6,0.42,4.4255,2.416811203,5.579581435,73422
57.46409389,1555,13367,Meat,no,Pounds,Multiple,Wk15,Store2,0.41,5.5277,3.252464641,10.36990199,15272
45.56512467,1876,14882,Meat,no,Pounds,Multiple,Wk23,Store9,0.32,6.2082,4.251554176,-0.802897676,59006
116.3991433,1659,20470,Meat,yes,Pounds,Multiple,Wk50,Store8,0.31,6.5085,4.196013254,1.216392335,30088
3.773460387,1896,25938,Meat,no,Pounds,Multiple,Wk25,Store6,0.3,7.4166,5.221618328,-4.899114264,73422
45.66830829,1410,26232,Meat,yes,Pounds,Multiple,Wk10,Store8,0.44,6.2487,3.634865854,9.232988699,30088
86.94022155,1210,17737,Meat,no,Pounds,Multiple,Wk26,Store5,0.43,4.8201,2.729220803,11.46633676,13758
118.2392773,1704,14662,Meat,no,Pounds,Multiple,Wk52,Store4,0.37,3.0257,1.892625767,2.088218054,73100
69.6360107,1516,16990,Meat,no,Pounds,Multiple,Wk42,Store12,0.4,5.4063,3.236637275,11.91865712,81129
20.77282498,1803,25315,Meat,no,Pounds,Multiple,Wk8,Store15,0.48,4.7113,2.448677042,17.93287938,21007
37.60363307,1875,15567,Meat,no,Pounds,Multiple,Wk52,Store10,0.32,6.0428,4.105975789,1.639827759,59211
9.268864618,1867,18918,Meat,no,Pounds,Multiple,Wk30,Store1,0.4,7.0714,4.267401449,11.69274388,16530
181.7151266,1647,29430,Meat,no,Pounds,Multiple,Wk29,Store5,0.38,2.7221,1.697713007,2.99388791,13758
22.72154834,1079,12375,Meat,no,Pounds,Multiple,Wk14,Store9,0.41,7.2461,4.250132854,18.62075419,59006
0.104950588,1923,25724,Meat,yes,Pounds,Multiple,Wk8,Store14,0.5,5.9236,3.285892728,8.334038413,22795
34.62765955,1099,18893,Meat,no,Pounds,Multiple,Wk22,Store3,0.41,6.5615,3.873459947,9.43814005,83641
69.28326575,1055,17255,Meat,no,Pounds,Multiple,Wk25,Store10,0.35,3.2904,2.154236208,5.490707532,59211
87.24796006,1870,29865,Meat,no,Pounds,Multiple,Wk8,Store4,0.36,3.783,2.429297672,6.860778754,73100
46.81364075,1038,15564,Meat,no,Pounds,Multiple,Wk9,Store10,0.43,4.2858,2.461443549,10.99732568,59211
123.6366203,1495,24523,Meat,yes,Pounds,Multiple,Wk30,Store11,0.46,6.7405,3.935678337,7.352624089,20099
124.1884456,1511,17772,Meat,no,Pounds,Multiple,Wk3,Store3,0.51,4.8476,2.359543438,5.168681696,83641
40.83688029,1036,11759,Meat,no,Pounds,Multiple,Wk41,Store12,0.39,3.553,2.183655794,11.70075071,81129
76.6630387,1719,19964,Meat,yes,Pounds,Multiple,Wk14,Store1,0.38,5.8142,3.478956162,-2.453877036,16530
15.93796763,1513,24770,Meat,no,Pounds,Multiple,Wk42,Store9,0.42,3.6107,2.078343595,27.79276299,59006
69.84455408,1069,14223,Meat,yes,Pounds,Multiple,Wk34,Store11,0.28,6.7395,4.496426241,17.16402116,20099
25.03998166,1684,13756,Meat,yes,Pounds,Multiple,Wk43,Store12,0.38,5.6177,3.345786032,18.82851409,81129
36.62187778,1113,29115,Meat,no,Pounds,Multiple,Wk18,Store4,0.4,4.091,2.4411634,8.768850521,73100
118.6181369,1175,12103,Meat,no,Pounds,Multiple,Wk30,Store14,0.45,3.1118,1.711693587,-7.173093204,22795
33.74880764,1085,24853,Meat,no,Pounds,Multiple,Wk38,Store3,0.46,4.9437,2.688544573,7.24874261,83641
20.70430963,1320,20350,Meat,no,Pounds,Multiple,Wk44,Store15,0.42,3.8948,2.251055303,10.40825482,21007
98.70224211,1601,15786,Meat,no,Pounds,Multiple,Wk20,Store10,0.32,3.7965,2.600220366,4.050384238,59211
114.1400473,1898,21145,Meat,no,Pounds,Multiple,Wk1,Store4,0.4,4.9372,2.956725333,-3.261405065,73100
74.02960462,1467,27155,Meat,no,Pounds,Multiple,Wk50,Store5,0.42,6.0849,3.551999155,4.441772199,13758
28.72113405,1963,21696,Meat,no,Pounds,Multiple,Wk21,Store8,0.46,6.9191,3.709053816,11.51973217,30088
2.943440603,1036,28240,Meat,no,Pounds,Multiple,Wk37,Store10,0.41,4.4397,2.625060549,1.831405208,59211
2.03432653,1368,19774,Meat,no,Pounds,Multiple,Wk9,Store11,0.52,6.6824,3.222504623,9.534104421,20099
31.67122608,1232,11217,Meat,no,Pounds,Multiple,Wk38,Store8,0.53,5.4922,2.56417016,3.544397268,30088
6.535235853,1938,11824,Meat,no,Pounds,Multiple,Wk40,Store10,0.42,7.4718,4.352724125,13.74284227,59211
57.18695453,1388,27430,Meat,no,Pounds,Multiple,Wk13,Store14,0.33,6.2632,4.196796679,-4.245485813,22795
104.4424947,1032,22961,Meat,no,Pounds,Multiple,Wk6,Store7,0.47,4.7484,2.510301746,14.84526606,59698
36.6727093,1890,28673,Meat,no,Pounds,Multiple,Wk35,Store9,0.35,4.513,2.944751679,3.973814579,59006
58.11673725,1090,23625,Meat,no,Pounds,Multiple,Wk19,Store12,0.38,2.9584,1.829416476,1.634752262,81129
59.86033843,1881,16374,Meat,no,Pounds,Multiple,Wk45,Store9,0.43,6.3799,3.63669632,0.892318823,59006
47.63231511,1151,11912,Meat,no,Pounds,Multiple,Wk52,Store12,0.46,6.2134,3.35280468,1.546176348,81129
86.39685461,1875,27461,Meat,yes,Pounds,Multiple,Wk25,Store8,0.3,4.8635,2.963012508,5.894966382,30088
46.94395808,1411,14545,Meat,no,Pounds,Multiple,Wk7,Store12,0.44,5.4763,3.068915987,13.26150984,81129
59.08506552,1204,25339,Meat,no,Pounds,Multiple,Wk15,Store13,0.37,5.6226,3.531968044,-0.901289235,29645
41.34347666,1899,13793,Meat,no,Pounds,Multiple,Wk15,Store15,0.43,3.3048,1.870285212,5.452704657,21007
60.33834383,1733,16687,Meat,no,Pounds,Multiple,Wk36,Store2,0.52,3.7285,1.792855433,7.784431138,15272
20.28620885,1639,10683,Meat,no,Pounds,Multiple,Wk44,Store1,0.34,4.6289,3.046527229,-11.62855291,16530
19.28752198,1958,26938,Meat,no,Pounds,Multiple,Wk33,Store15,0.38,3.2666,2.01162846,8.876426998,21007
12.5314643,1519,21370,Meat,no,Pounds,Multiple,Wk38,Store15,0.33,3.3277,2.220418636,11.251266,21007
11.98254808,1895,21031,Meat,no,Pounds,Multiple,Wk21,Store13,0.37,6.9725,4.358388709,7.566780478,29645
3.288009388,1629,12756,Meat,yes,Pounds,Multiple,Wk15,Store14,0.44,3.0174,1.401282575,5.65804645,22795
69.50628074,1534,18125,Meat,no,Pounds,Multiple,Wk34,Store2,0.45,5.0614,2.781860445,23.27876745,15272
31.29691811,1714,15866,Meat,no,Pounds,Multiple,Wk12,Store7,0.37,4.8511,3.073419598,3.40223392,59698
2.57076194,1504,23201,Meat,no,Pounds,Multiple,Wk38,Store5,0.43,6.5461,3.713718343,24.27207524,13758
54.42081893,1204,29258,Meat,yes,Pounds,Multiple,Wk43,Store13,0.48,6.1889,3.515345905,10.43048798,29645
27.93960047,1243,30108,Meat,no,Pounds,Multiple,Wk29,Store2,0.51,4.2532,2.094614067,7.819094746,15272
24.8715586,1376,22697,Meat,no,Pounds,Multiple,Wk17,Store7,0.37,3.6242,2.272257866,-0.343595382,59698
122.5387064,1880,18686,Meat,no,Pounds,Multiple,Wk4,Store12,0.51,5.9657,2.944849525,3.060922713,81129
92.99058837,1568,11319,Meat,yes,Pounds,Multiple,Wk1,Store2,0.49,3.1187,1.422788025,-13.60664923,15272
40.64007309,1053,16570,Meat,no,Pounds,Multiple,Wk23,Store3,0.38,2.7661,1.715302048,14.73347838,83641
69.5327198,1264,19473,Meat,yes,Pounds,Multiple,Wk39,Store9,0.46,5.5539,3.113664479,33.04859177,59006
49.67838508,1970,27977,Meat,no,Pounds,Multiple,Wk45,Store2,0.44,3.8703,2.150282718,7.117120607,15272
21.28640475,1958,15343,Meat,no,Pounds,Multiple,Wk18,Store15,0.49,6.9514,3.545578298,8.460191297,21007
8.264935015,1694,12782,Meat,no,Pounds,Multiple,Wk48,Store6,0.42,3.6487,2.110173431,34.72775002,73422
73.03083216,1698,24510,Meat,no,Pounds,Multiple,Wk15,Store8,0.39,3.2928,2.00332908,-2.505910165,30088
13.95945046,1032,11733,Meat,no,Pounds,Multiple,Wk13,Store10,0.47,2.581,1.367079413,13.72926788,59211
28.32327893,1415,24093,Meat,no,Pounds,Multiple,Wk47,Store2,0.41,5.577,3.275552501,0.433128238,15272
29.15231112,1242,13055,Meat,no,Pounds,Multiple,Wk3,Store6,0.53,4.16,1.945260068,9.799554566,73422
28.42100207,1145,16569,Meat,no,Pounds,Multiple,Wk48,Store1,0.4,3.8205,2.309142736,18.47406472,16530
115.9751183,1813,27037,Meat,no,Pounds,Multiple,Wk52,Store13,0.35,7.3408,4.787956808,-1.045761329,29645
0.63299735,1952,13366,Meat,no,Pounds,Multiple,Wk29,Store14,0.59,7.1822,2.946736806,36.79823486,22795
167.1980547,1446,21654,Meat,no,Pounds,Multiple,Wk24,Store3,0.56,3.407,1.48531599,27.12429775,83641
55.71830801,1066,16769,Meat,no,Pounds,Multiple,Wk29,Store1,0.36,4.3953,2.822468296,14.03155843,16530
108.5235164,1504,22028,Meat,yes,Pounds,Multiple,Wk19,Store3,0.47,5.4783,3.054061361,1.313903488,83641
13.85416462,1509,14222,Meat,no,Pounds,Multiple,Wk32,Store1,0.42,2.8135,1.640290599,25.82761926,16530
59.97853245,1141,13910,Meat,no,Pounds,Multiple,Wk11,Store14,0.35,7.0208,4.568329829,22.49810175,22795
29.81962586,1916,26904,Meat,no,Pounds,Multiple,Wk4,Store5,0.42,5.6853,3.305793619,5.24228047,13758
8.538925337,1070,13309,Meat,no,Pounds,Multiple,Wk51,Store12,0.41,7.2708,4.323716938,3.972956019,81129
4.768422007,1643,10814,Meat,no,Pounds,Multiple,Wk19,Store11,0.4,3.114,1.875238899,-17.71200152,20099
232.2183183,1303,15810,Meat,yes,Pounds,Multiple,Wk31,Store10,0.44,4.0918,2.153690954,14.24405981,59211
88.72684096,1089,23898,Meat,no,Pounds,Multiple,Wk20,Store6,0.34,3.4758,2.284840671,-9.493549745,73422
41.37246535,1216,25034,Meat,no,Pounds,Multiple,Wk5,Store14,0.36,3.2293,2.07517944,0.043789809,22795
37.88054261,1437,24247,Meat,no,Pounds,Multiple,Wk44,Store11,0.37,3.3264,2.110136446,0.246335756,20099
36.30964231,1741,24757,Meat,no,Pounds,Multiple,Wk47,Store1,0.44,3.6561,2.031363098,2.639369553,16530
25.6593692,1289,28191,Meat,no,Pounds,Multiple,Wk49,Store2,0.4,3.6581,2.191503985,5.501837514,15272
96.1834168,1153,26849,Meat,no,Pounds,Multiple,Wk17,Store9,0.42,2.6623,1.544647902,11.15815585,59006
149.4685989,1027,12751,Meat,yes,Pounds,Multiple,Wk24,Store4,0.37,4.2523,2.366481249,13.73324721,73100
31.68219398,1370,26600,Meat,no,Pounds,Multiple,Wk10,Store9,0.41,3.1686,1.858169907,10.9401516,59006
10.74719684,1259,16170,Meat,no,Pounds,Multiple,Wk15,Store9,0.41,3.0681,1.796023327,26.94019471,59006
4.095436145,1563,13672,Meat,yes,Pounds,Multiple,Wk37,Store4,0.37,6.0838,3.72439614,15.17797179,73100
51.78230825,1873,15462,Meat,no,Pounds,Multiple,Wk39,Store7,0.57,3.5119,1.526063863,30.82593532,59698
43.17651664,1597,22950,Meat,yes,Pounds,Multiple,Wk29,Store15,0.47,3.2806,1.552884566,4.598741899,21007
68.90621429,1387,26197,Meat,no,Pounds,Multiple,Wk49,Store3,0.38,6.067,3.775845144,-4.859405941,83641
64.44719235,1582,19778,Meat,no,Pounds,Multiple,Wk9,Store13,0.39,7.0177,4.253016732,6.586761101,29645
61.09050847,1938,10874,Meat,no,Pounds,Multiple,Wk45,Store4,0.42,6.6358,3.821517831,-26.03448276,73100
19.82453206,1200,25699,Meat,no,Pounds,Multiple,Wk34,Store1,0.56,6.0025,2.62161487,16.89095128,16530
82.46482154,1551,14344,Meat,no,Pounds,Multiple,Wk26,Store2,0.38,5.9469,3.674072949,19.60365261,15272
0.957790558,1667,12443,Meat,no,Pounds,Multiple,Wk17,Store2,0.43,4.4832,2.572155306,28.1236619,15272
18.87150992,1010,25292,Meat,no,Pounds,Multiple,Wk32,Store5,0.41,4.9376,2.915359303,9.128702581,13758
31.16044454,1825,27061,Meat,no,Pounds,Multiple,Wk49,Store6,0.4,7.4948,4.463932331,9.99805561,73422
0.443092051,1295,10385,Meat,no,Pounds,Multiple,Wk7,Store13,0.4,4.248,2.564527268,-41.90944882,29645
30.07505417,1427,25541,Meat,yes,Pounds,Multiple,Wk1,Store14,0.46,4.5802,2.459156841,13.07164992,22795
75.89729225,1183,17372,Meat,no,Pounds,Multiple,Wk10,Store12,0.37,7.0186,4.394365021,1.93416303,81129
65.34232482,1645,19740,Meat,no,Pounds,Multiple,Wk43,Store10,0.41,5.9664,3.512006142,12.97897261,59211
79.26834547,1416,24293,Meat,no,Pounds,Multiple,Wk1,Store5,0.38,6.0213,3.751301964,-9.870070663,13758
38.01133125,1067,25664,Meat,yes,Pounds,Multiple,Wk42,Store8,0.38,6.4878,3.964406931,-5.369807497,30088
115.4138073,1400,13707,Meat,yes,Pounds,Multiple,Wk29,Store13,0.39,4.7207,2.671727545,-2.202771699,29645
79.6854265,1701,19669,Meat,no,Pounds,Multiple,Wk31,Store9,0.43,5.2131,2.991020186,9.515189229,59006
7.391742618,1318,28222,Meat,yes,Pounds,Multiple,Wk6,Store10,0.44,5.2136,2.93500469,10.02338521,59211
80.55978669,1582,17171,Meat,no,Pounds,Multiple,Wk47,Store15,0.45,3.1511,1.74362576,25.85061678,21007
108.2801823,1120,12397,Meat,no,Pounds,Multiple,Wk38,Store13,0.44,5.868,3.270689756,1.548297643,29645
24.03868466,1481,23952,Meat,yes,Pounds,Multiple,Wk49,Store1,0.38,3.9318,2.118398359,4.441791536,16530
6.892498723,1385,30498,Meat,no,Pounds,Multiple,Wk25,Store11,0.46,5.3335,2.900723177,10.4989093,20099
17.05324715,1571,19726,Meat,no,Pounds,Multiple,Wk41,Store11,0.42,3.6548,2.116736781,38.94209973,20099
111.7129993,1184,24576,Meat,yes,Pounds,Multiple,Wk35,Store8,0.46,3.9044,1.986860268,9.837155201,30088
68.16376482,1254,22944,Meat,no,Pounds,Multiple,Wk43,Store7,0.44,4.5684,2.539854737,1.126629423,59698
60.63768301,1803,16959,Meat,no,Pounds,Multiple,Wk12,Store4,0.38,4.1526,2.590904215,-7.94899163,73100
4.485238484,1434,26463,Meat,no,Pounds,Multiple,Wk49,Store12,0.4,5.5086,3.280954049,5.639537227,81129
28.25917131,1313,24865,Meat,yes,Pounds,Multiple,Wk27,Store6,0.39,5.1291,2.973724025,5.004682982,73422
6.134012279,1712,24972,Meat,no,Pounds,Multiple,Wk2,Store14,0.42,4.2024,2.425162203,-0.241901954,22795
54.21773781,1767,28014,Meat,no,Pounds,Multiple,Wk37,Store6,0.4,4.2272,2.556977554,9.981837153,73422
9.267120331,1142,20648,Meat,no,Pounds,Multiple,Wk12,Store6,0.39,5.1486,3.135410009,12.30550854,73422
51.84029521,1023,13137,Meat,no,Pounds,Multiple,Wk14,Store3,0.4,2.7297,1.633392276,6.826064497,83641
15.08340775,1062,23526,Meat,no,Pounds,Multiple,Wk8,Store9,0.37,5.6637,3.564913981,-3.063670716,59006
62.84709697,1906,11261,Meat,no,Pounds,Multiple,Wk12,Store5,0.4,5.3183,3.211633242,-1.97856554,13758
86.72338435,1236,26028,Meat,no,Pounds,Multiple,Wk32,Store3,0.42,6.1444,3.568272882,1.357291586,83641
46.9508211,1082,17152,Meat,no,Pounds,Multiple,Wk20,Store8,0.39,6.8958,4.224774201,-8.293437064,30088
43.6719245,1054,25574,Meat,no,Pounds,Multiple,Wk21,Store2,0.38,5.2484,3.260835761,-4.68014288,15272
3.960410325,1966,14491,Meat,no,Pounds,Multiple,Wk19,Store5,0.43,3.6979,2.101399641,16.25496251,13758
118.5176208,1831,23127,Meat,no,Pounds,Multiple,Wk10,Store3,0.44,6.3815,3.576384915,16.70779977,83641
239.6226873,1335,11886,Meat,no,Pounds,Multiple,Wk27,Store4,0.41,6.7535,3.993750401,1.451366491,73100
92.35611113,1898,21283,Meat,no,Pounds,Multiple,Wk26,Store6,0.41,6.5793,3.880622035,14.20863309,73422
42.79518547,1131,21488,Meat,yes,Pounds,Multiple,Wk27,Store5,0.38,6.5471,4.022237714,-1.463393514,13758
207.0407983,1599,14613,Meat,no,Pounds,Multiple,Wk32,Store6,0.4,3.4061,2.059478179,17.20437411,73422
105.7978263,1006,28348,Meat,no,Pounds,Multiple,Wk11,Store12,0.38,3.7891,2.33222229,-0.189864174,81129
5.556754144,1264,27132,Meat,no,Pounds,Multiple,Wk23,Store5,0.4,5.9187,3.580781805,5.223653128,13758
106.9815096,1287,15431,Meat,no,Pounds,Multiple,Wk11,Store3,0.38,6.3414,3.907698637,-11.24112468,83641
22.00081132,1922,30992,Meat,no,Pounds,Multiple,Wk19,Store6,0.4,5.3039,3.191405456,18.31797235,73422
19.85461845,1329,19806,Meat,yes,Pounds,Multiple,Wk44,Store13,0.4,6.4861,3.919583901,9.834315918,29645
16.21913453,1669,21768,Meat,no,Pounds,Multiple,Wk39,Store2,0.42,7.2828,4.217280624,23.92070739,15272
41.84535592,1524,20325,Meat,no,Pounds,Multiple,Wk22,Store14,0.41,2.9625,1.752584589,12.0077833,22795
109.5629839,1708,25533,Meat,no,Pounds,Multiple,Wk30,Store2,0.42,4.4955,2.597472384,7.473247434,15272
54.10355913,1795,29273,Meat,yes,Pounds,Multiple,Wk31,Store6,0.41,5.2882,3.040893377,16.70941601,73422
33.44538548,1058,25671,Meat,no,Pounds,Multiple,Wk44,Store10,0.4,5.2261,3.14669135,-1.710078379,59211
107.739619,1974,11059,Meat,no,Pounds,Multiple,Wk22,Store13,0.42,6.8799,3.993167626,0.619624526,29645
111.5723935,1450,27401,Meat,no,Pounds,Multiple,Wk14,Store15,0.4,3.8955,2.344839695,-7.014571332,21007
66.8329464,1739,12665,Meat,no,Pounds,Multiple,Wk18,Store5,0.4,4.6403,2.790746278,-1.394808214,13758
13.86357496,1049,27842,Meat,no,Pounds,Multiple,Wk42,Store15,0.4,2.9889,1.794077067,4.211449043,21007
68.01593942,1720,28469,Meat,yes,Pounds,Single,Wk33,Store12,0.4,4.7725,2.702522745,10.03873703,81129
54.78246768,1463,10647,Meat,no,Pounds,Single,Wk48,Store9,0.39,4.6765,2.844784802,3.621328771,59006
61.99660335,1795,22792,Meat,no,Pounds,Single,Wk10,Store7,0.31,4.8286,3.34123169,19.43729226,59698
50.05623767,1543,14642,Meat,no,Pounds,Single,Wk35,Store6,0.46,5.8655,3.163660729,3.951289027,73422
7.26565246,1504,24726,Meat,yes,Pounds,Single,Wk15,Store6,0.37,4.7672,2.741500777,4.196091312,73422
19.18546342,1307,20990,Meat,yes,Pounds,Single,Wk51,Store8,0.35,6.2625,3.884696546,11.70046802,30088
45.15930112,1400,29319,Meat,no,Pounds,Single,Wk4,Store2,0.34,4.061,2.682913996,9.393746912,15272
49.96326078,1611,10537,Meat,no,Pounds,Single,Wk42,Store13,0.22,5.7767,4.50783589,-12.2692195,29645
36.54397994,1061,28717,Meat,no,Pounds,Single,Wk34,Store13,0.26,6.9664,5.187452187,12.87325082,29645
31.32834935,1223,29427,Meat,no,Pounds,Single,Wk17,Store9,0.39,3.4772,2.132019185,8.690417168,59006
51.82700743,1298,31068,Meat,yes,Pounds,Single,Wk49,Store8,0.47,3.4096,1.634578204,22.68786611,30088
19.34304529,1497,10453,Meat,no,Pounds,Single,Wk43,Store10,0.21,6.7171,5.316820359,-11.48021495,59211
65.34865249,1406,19096,Meat,yes,Pounds,Single,Wk29,Store12,0.09,5.2549,3.897583864,28.31863442,81129
78.0094872,1926,23431,Meat,no,Pounds,Single,Wk6,Store10,0.32,4.955,3.354703931,2.558297487,59211
23.74669619,1004,18927,Meat,yes,Pounds,Single,Wk30,Store4,0.28,6.9097,4.621936075,28.09561129,73100
92.62556401,1403,22657,Meat,yes,Pounds,Single,Wk49,Store1,0.19,7.7117,5.618941607,14.57319981,16530
29.75193561,1629,17960,Meat,no,Pounds,Single,Wk35,Store13,0.51,4.5477,2.235733324,11.91413238,29645
5.582551837,1178,20865,Meat,no,Pounds,Single,Wk11,Store13,0.26,5.3816,3.983671957,21.81734317,29645
262.0392281,1878,20033,Meat,no,Pounds,Single,Wk4,Store8,0.29,5.7865,4.086480786,17.83741121,30088
49.92229865,1579,24736,Meat,no,Pounds,Single,Wk23,Store14,0.46,4.1186,2.222867663,3.964907798,22795
58.05794939,1402,20731,Meat,no,Pounds,Single,Wk51,Store13,0.23,3.5745,2.738119183,11.76552622,29645
6.650612476,1389,30413,Meat,no,Pounds,Single,Wk22,Store7,0.56,2.5242,1.09892268,10.7093373,59698
51.99765031,1848,28810,Meat,no,Pounds,Single,Wk15,Store3,0.29,5.3618,3.795354881,10.28526376,83641
39.17053333,1683,25108,Meat,no,Pounds,Single,Wk21,Store9,0,2.6543,2.666060392,20.94414894,59006
